Accountid,Companyid,EventCode,Quantity
578669141601284,753293,SMS,1
858536866368749,534464,SMS,49
216532525484422,534464,SMS,4
581499762632494,534464,SMS,1
002820705600081,489146,SMS,5
019352549201570,534464,SMS,7
172609191449013,534464,SMS,38
187710752496532,534464,SMS,18
696867078182687,534464,SMS,12
868132039370671,534464,SMS,23
303411588844548,534464,SMS,2
590831603504651,534464,SMS,2
147404804243471,534464,SMS,3
555273335728786,396360,SMS,14
231365239188339,445331,SMS,3
115681551759229,534464,SMS,6
479389407628228,937225,SMS,60
132065746316711,489146,SMS,3
669850175164695,489146,SMS,81
892807655969127,153468,SMS,4
101683572731672,534464,SMS,7
505065706441571,534464,SMS,7
025106722302008,534464,SMS,1
825874612358659,534464,SMS,1
430577182671527,937225,SMS,53
253679509155898,534464,SMS,17
578339867009545,937225,SMS,3
543956842742075,534464,SMS,6
232292494883195,534464,SMS,24
274588585176617,489146,SMS,14
731192158063389,937225,SMS,2
319741232194377,534464,SMS,5
989468936754777,534464,SMS,1
464266384940068,489146,SMS,2
620280510238440,534464,SMS,35
922743197482340,207984,SMS,1
251170103940176,534464,SMS,12
240614638010746,534464,SMS,11
812967699700449,207984,SMS,2
495065352379472,207984,SMS,9
816683153999660,534464,SMS,3
086306613727421,534464,SMS,5
438921874778440,534464,SMS,6
421590503456776,207984,SMS,6
192867367681541,534464,SMS,14
234700078889320,937225,SMS,20
855108162495425,534464,SMS,2
593347724163321,534464,SMS,4
373203243609060,489146,SMS,1
423550615278042,534464,SMS,7
793136607180877,753293,SMS,2
868694185723192,207984,SMS,2
136830302937995,534464,SMS,1
661638850954958,176445,SMS,1
721348585298558,534464,SMS,3
254964558173985,145279,SMS,2
062529422668847,814466,SMS,1
116718168051729,145279,SMS,7
876639183481545,937225,SMS,1
822351251935004,534464,SMS,3
015022016143069,937225,SMS,27
386949772244081,534464,SMS,6
485293922459947,937225,SMS,16
669715009251689,207984,SMS,9
173661770682280,534464,SMS,12
476533902749800,567046,SMS,2
460483452951079,534464,SMS,2
827597393363192,534464,SMS,33
821436256613390,937225,SMS,35
603368255732993,489146,SMS,1
687019078415508,534464,SMS,1
976092946375352,937225,SMS,6
961893712487721,937225,SMS,9
406577355721578,534464,SMS,3
489387532265041,016627,SMS,1
748212832894096,534464,SMS,1
124808691431422,937225,SMS,28
758518805210692,534464,SMS,4
180783175621908,560023,SMS,6
191477135716616,016627,SMS,7
461494127848327,937225,SMS,14
451748476296997,534464,SMS,1
599584112285218,753293,SMS,7
657842043077733,207984,SMS,6
737548008168719,489146,SMS,4
207604614222402,534464,SMS,4
336427340518537,534464,SMS,14
302941549471790,534464,SMS,3
251579501014609,534464,SMS,21
166977335749523,016627,SMS,2
771727928053002,534464,SMS,2
139883790531385,937225,SMS,14
555312534129070,145279,SMS,7
492392064975355,534464,SMS,2
493710044615231,145279,SMS,2
514616246620739,955100,SMS,5
628149853366826,016627,SMS,1
952770985507879,784003,SMS,2
650459001904404,534464,SMS,6
026870977328030,937225,SMS,31
942972657281236,534464,SMS,2
619274944127678,534464,SMS,1
787194486127925,534464,SMS,10
000398018547404,207984,SMS,4
510947962719670,489146,SMS,7
845764495744731,534464,SMS,10
595421922552096,534464,SMS,19
274454274513814,489146,SMS,15
120776833177403,937225,SMS,14
864214007929373,560023,SMS,5
252399090902973,016627,SMS,6
231131315593779,937225,SMS,13
028531361472845,534464,SMS,19
799603549147097,489146,SMS,2
664531937651211,814466,SMS,1
418786381730726,534464,SMS,1
335450766870754,207984,SMS,3
290423670400184,937225,SMS,10
915685940707681,937225,SMS,13
909110032975871,534464,SMS,5
653734357806378,534464,SMS,97
356602174268175,534464,SMS,2
716515424804171,534464,SMS,7
857636528287525,560023,SMS,1
938435142084404,534464,SMS,8
944927456983001,016627,SMS,28
519890212796493,534464,SMS,10
839769039844026,489146,SMS,9
101317211952367,534464,SMS,1
713484221738778,937225,SMS,10
088935605909380,573166,SMS,8
845390020371510,534464,SMS,4
435326641015590,534464,SMS,8
164983361416293,016627,SMS,2
587973260057940,534464,SMS,28
123330332315234,534464,SMS,30
609946962219420,753293,SMS,33
017534222162602,534464,SMS,9
962417026040821,573166,SMS,1
834575301012921,534464,SMS,4
161310682046073,560023,SMS,15
572145199766845,016627,SMS,5
204033066660128,534464,SMS,1
150932620599164,207984,SMS,1
119321339642088,130970,SMS,2
220633271760543,207984,SMS,2
717966327317839,581486,SMS,3
861362355089700,534464,SMS,1
244004977868695,489146,SMS,5
068727090645258,787909,SMS,5
246995251297542,534464,SMS,8
216114779714392,016627,SMS,4
101606748403797,534464,SMS,17
905436161038692,534464,SMS,1
539062004436446,534464,SMS,2
012814926255974,534464,SMS,8
550533065719997,534464,SMS,5
724158709427627,534464,SMS,10
252282729065658,534464,SMS,4
987986547531152,937225,SMS,5
445005371570276,421085,SMS,2
664269337999585,534464,SMS,3
924566314591870,534464,SMS,1
890946329754260,207984,SMS,2
612377821536613,489146,SMS,2
185358438053981,567046,SMS,7
975135525051405,534464,SMS,3
586223267395055,489146,SMS,1
345708430765089,534464,SMS,15
719518915486797,534464,SMS,10
779030411390100,145279,SMS,4
669711138172127,534464,SMS,1
317173426493968,396360,SMS,2
025405277932446,534464,SMS,8
542497818869326,016627,SMS,22
227414948834771,534464,SMS,53
167971598629651,937225,SMS,7
674188706732483,534464,SMS,10
981386920986318,534464,SMS,2
104314462616347,937225,SMS,6
138290073688818,534464,SMS,1
237556395539226,677157,SMS,1
868526026179140,534464,SMS,3
007000132270074,534464,SMS,2
993074283925292,534464,SMS,2
545039856520248,534464,SMS,3
673394896031373,534464,SMS,1
784992587703459,534464,SMS,21
171904045181787,016627,SMS,11
131672659179337,534464,SMS,4
408983190476372,534464,SMS,2
720281484696843,421085,SMS,5
643950039040728,534464,SMS,4
250416783426030,016627,SMS,2
934707480646255,534464,SMS,6
850678741905214,534464,SMS,10
012778821409846,753293,SMS,4
745837033016520,170212,SMS,17
508418735663619,534464,SMS,1
447412709006606,534464,SMS,1
833163933168844,534464,SMS,1
424016296759937,534464,SMS,3
591284543275160,421085,SMS,3
338836146052701,534464,SMS,3
115225071314078,534464,SMS,33
425844696421503,534464,SMS,12
507831190524544,534464,SMS,2
572194091614315,489146,SMS,5
989091128491420,145279,SMS,8
696373705767267,534464,SMS,3
678769309047057,016627,SMS,32
569222126337645,016627,SMS,1
728902189945563,534464,SMS,3
817211226154516,534464,SMS,12
317497173611903,489146,SMS,8
071931094945287,534464,SMS,12
948798906073303,955100,SMS,3
415940909877212,534464,SMS,2
909027974579717,567046,SMS,13
273565676350382,534464,SMS,6
100293442636386,207984,SMS,2
605494498698640,534464,SMS,10
707943750431026,534464,SMS,5
146522314907083,534464,SMS,10
257537641340670,534464,SMS,24
173802915488220,937225,SMS,17
842592352987969,489146,SMS,7
644671556980325,207984,SMS,1
739149191023979,937225,SMS,14
979548136106534,560023,SMS,2
677815425181806,207984,SMS,7
389885960080615,534464,SMS,11
861750031059323,560023,SMS,1
882477572955644,145279,SMS,5
089087485250343,534464,SMS,1
095924546354828,489146,SMS,2
292531227137681,937225,SMS,5
577064285660540,534464,SMS,9
053379970256944,489146,SMS,5
471715408479547,207984,SMS,6
167620551146707,753293,SMS,1
324510274004592,207984,SMS,3
343914321793335,534464,SMS,9
448378520778553,534464,SMS,2
096969764657124,016627,SMS,9
062825494627996,207984,SMS,3
639559145396711,016627,SMS,18
868010967388977,937225,SMS,1
026775604488442,534464,SMS,4
806706634586985,534464,SMS,1
561143769777410,534464,SMS,1
536517606103367,534464,SMS,3
373381696908926,560023,SMS,2
011431222034882,560023,SMS,5
630531681718844,534464,SMS,2
486119209069014,937225,SMS,13
572700013417605,534464,SMS,1
439290887403355,534464,SMS,7
178717684176658,948009,SMS,9
138065202502475,534464,SMS,3
562855199360632,560023,SMS,2
917331926887671,534464,SMS,9
343623327713111,534464,SMS,2
660547869814558,534464,SMS,2
654182408554542,937225,SMS,95
385127093866382,534464,SMS,16
057714138750203,937225,SMS,42
405883931216097,534464,SMS,3
288144352881184,534464,SMS,14
738037301653626,937225,SMS,19
249388445053950,534464,SMS,7
970119601229782,145279,SMS,34
901204269544104,534464,SMS,2
784649196213182,534464,SMS,5
302956523687321,534464,SMS,3
887687518752987,534464,SMS,10
093646114629001,534464,SMS,4
010292400905171,534464,SMS,1
142245996582759,534464,SMS,2
889169800995000,207984,SMS,3
100455433010378,534464,SMS,14
980277131874907,534464,SMS,2
510461165805218,814466,SMS,3
748653934776722,207984,SMS,2
879428718540487,937225,SMS,5
160848359244186,534464,SMS,10
958584041398118,534464,SMS,6
003558158127178,745110,SMS,2
332905229043155,560023,SMS,1
925500577002246,207984,SMS,1
371482946135821,534464,SMS,2
484537670480210,534464,SMS,1
314518726986886,534464,SMS,10
332334196115652,534464,SMS,5
346989442524524,534464,SMS,3
898648601416877,937225,SMS,4
063137999131956,534464,SMS,10
158857424996998,784003,SMS,2
044087997394559,937225,SMS,34
547877584370971,534464,SMS,6
528197221364470,937225,SMS,34
630361219893563,489146,SMS,20
190445067798101,016627,SMS,14
232809666918928,534464,SMS,1
395703279055818,207984,SMS,1
343953459958532,207984,SMS,3
087448765579892,937225,SMS,23
896984534232352,937225,SMS,6
639256318554528,016627,SMS,6
719672740459836,560023,SMS,2
670090155367287,724248,SMS,7
291955380502581,534464,SMS,4
606270444932921,092101,SMS,1
674393165170581,937225,SMS,4
689822489221100,937225,SMS,62
593839222452351,534464,SMS,4
186534861252736,534464,SMS,15
189685698544136,814466,SMS,3
232165006627947,753293,SMS,3
797670209504177,534464,SMS,24
178831677389364,534464,SMS,18
039792113522041,207984,SMS,3
788455513216165,534464,SMS,4
538902972602630,489146,SMS,6
059564348185129,937225,SMS,7
109745196064468,534464,SMS,5
412752628141750,534464,SMS,3
595503646581077,534464,SMS,2
819502415867445,016627,SMS,16
749377959016030,489146,SMS,13
896204640234969,534464,SMS,10
739270089801059,534464,SMS,5
219298919114173,534464,SMS,3
038630714662693,207984,SMS,3
463887719426515,534464,SMS,8
300603923542301,534464,SMS,7
714544275431495,534464,SMS,2
723825367326767,534464,SMS,5
330593645388660,534464,SMS,3
872927756989914,534464,SMS,4
313928169593728,534464,SMS,2
418786381730726,534464,SMS,1
440051318873452,937225,SMS,3
484202876672683,534464,SMS,6
484719030692657,534464,SMS,8
085219349134821,937225,SMS,11
794198628658127,534464,SMS,3
199517062133718,534464,SMS,6
491398710935654,145279,SMS,8
972562690472093,534464,SMS,5
513605329974774,489146,SMS,3
997958362402619,489146,SMS,2
692548403161967,016627,SMS,3
154906641806718,534464,SMS,67
459726503272151,534464,SMS,1
061203465170343,814466,SMS,1
248142511324299,814466,SMS,10
897976260994835,489146,SMS,6
406132073613260,534464,SMS,4
243239198090209,534464,SMS,9
844963405186318,937225,SMS,19
256195783358860,534464,SMS,3
755877040224657,937225,SMS,17
980045509856252,534464,SMS,9
362781209679031,145279,SMS,5
540343256240643,016627,SMS,7
826327315723267,207984,SMS,5
012949246639467,489146,SMS,4
001055897323459,534464,SMS,2
687682364849018,534464,SMS,11
062635274258802,534464,SMS,1
124987544619446,489146,SMS,1
293439325596527,534464,SMS,1
455863033504993,489146,SMS,2
551628329454862,534464,SMS,3
076071235027115,534464,SMS,3
738713776032853,489146,SMS,10
718376377824744,489146,SMS,1
696694402149016,534464,SMS,4
264087303589347,207984,SMS,11
134446179173409,534464,SMS,2
432410498828641,534464,SMS,4
269973705063966,581486,SMS,7
739712357749804,534464,SMS,7
153457255873593,534464,SMS,5
794322177957518,581486,SMS,2
873276595659731,534464,SMS,3
079818125155565,937225,SMS,5
777631175744059,937225,SMS,10
310749475994301,534464,SMS,7
351924631117539,534464,SMS,4
046725282893603,937225,SMS,5
593013178919900,534464,SMS,26
044994470695845,560023,SMS,3
925877477548309,937225,SMS,1
604025420415406,784003,SMS,1
635638910106869,207984,SMS,3
199397595775688,534464,SMS,2
923958113806080,489146,SMS,1
237947743495216,489146,SMS,9
813036108786866,534464,SMS,4
963913191073294,489146,SMS,2
536492582970598,207984,SMS,1
511132983894827,489146,SMS,7
702524299187674,937225,SMS,7
738136543506245,207984,SMS,5
216118783882220,573166,SMS,6
964830281224900,016627,SMS,6
836949545901555,534464,SMS,2
663133335388908,170212,SMS,3
287967882825043,534464,SMS,5
063363817828688,534464,SMS,5
897966929763724,534464,SMS,1
067010665616803,784003,SMS,3
673018463545309,311108,SMS,1
838693679101785,534464,SMS,3
878602275951700,784003,SMS,2
986024021603074,534464,SMS,12
983432257766502,534464,SMS,3
118796424572825,581486,SMS,1
044490289442476,016627,SMS,2
725518786900533,534464,SMS,30
895417145593912,016627,SMS,1
931007347428983,534464,SMS,5
607962462043704,534464,SMS,22
285001474294727,534464,SMS,3
625065927217893,534464,SMS,2
336533934474643,753293,SMS,2
274018745797912,534464,SMS,51
473459623310225,534464,SMS,5
532001478831479,489146,SMS,4
412310042601524,390972,SMS,8
899221108710385,937225,SMS,1
937525501514328,534464,SMS,16
265987836663893,534464,SMS,3
558728117382800,534464,SMS,1
878298730036881,534464,SMS,4
684208380072657,937225,SMS,162
544399103047656,784003,SMS,7
968712863518552,787909,SMS,2
565664876838853,534464,SMS,6
170148842853753,534464,SMS,1
721094528321305,145279,SMS,6
540058761456548,937225,SMS,34
533824700156010,534464,SMS,1
142211233842868,534464,SMS,6
920891508355660,534464,SMS,6
259704699164890,489146,SMS,8
592314777829124,534464,SMS,3
986827954620857,534464,SMS,2
159223852845585,937225,SMS,274
024115238366328,534464,SMS,7
192183435397430,534464,SMS,9
205094509185099,573166,SMS,14
470145758587780,534464,SMS,10
108722239263173,534464,SMS,81
494880407031009,534464,SMS,1
928872901613381,937225,SMS,8
842747465203023,560023,SMS,3
318928686045386,534464,SMS,2
390369550692381,534464,SMS,26
285478052513168,534464,SMS,3
051056051469687,534464,SMS,1
168242270520798,534464,SMS,2
797723285816621,784003,SMS,4
799390293760320,145279,SMS,1
859998381802918,937225,SMS,9
972050453486125,016627,SMS,1
664480231318184,534464,SMS,2
840172404676992,489146,SMS,1
988420967179081,489146,SMS,3
743661160569890,534464,SMS,3
474827899418314,534464,SMS,9
323666896825273,489146,SMS,6
386659999009658,534464,SMS,15
619863694642384,534464,SMS,1
164940054476757,534464,SMS,6
270115590800921,534464,SMS,46
872503007197108,016627,SMS,1
450951740514136,016627,SMS,3
583180289923986,534464,SMS,2
357843063595945,937225,SMS,30
875373526681320,534464,SMS,5
593553270057538,489146,SMS,13
521976448219365,145279,SMS,2
392250744455347,534464,SMS,7
361450334741560,489146,SMS,5
274286205368276,814466,SMS,3
130755862202349,016627,SMS,22
110818193434247,534464,SMS,5
147030964460277,489146,SMS,15
495635377545628,534464,SMS,5
738444957716174,534464,SMS,1
902602411054096,937225,SMS,6
008440159250092,814466,SMS,6
531194019443874,534464,SMS,1
746756514964081,937225,SMS,15
743984317225146,207984,SMS,2
223979678219880,145279,SMS,5
978504915720488,567046,SMS,6
638761965784538,937225,SMS,19
300382798923748,937225,SMS,32
060424719464598,534464,SMS,1
383509724981592,937225,SMS,110
647644265356630,207984,SMS,17
859731698670694,207984,SMS,8
844927216631130,784003,SMS,6
016927919838528,489146,SMS,1
394188093431164,534464,SMS,7
358813013991922,534464,SMS,16
956007819322258,534464,SMS,4
038334325742399,534464,SMS,9
544592346835401,937225,SMS,57
903791038077836,534464,SMS,1
889361925924453,937225,SMS,57
815623268169966,534464,SMS,3
891149075716516,016627,SMS,1
712867165750963,016627,SMS,1
388999902801947,534464,SMS,1
009460441404143,581486,SMS,1
578648428266883,534464,SMS,4
530666013090930,534464,SMS,1
429813553517033,489146,SMS,56
043565143529422,016627,SMS,1
128440308559381,534464,SMS,1
807958921712910,937225,SMS,13
217637623436637,937225,SMS,28
622189053735100,937225,SMS,32
973265685364987,534464,SMS,3
216935923703120,937225,SMS,31
552265758375348,937225,SMS,28
643381320783657,560023,SMS,6
213112683989884,534464,SMS,2
877423957406496,534464,SMS,2
477692575419896,489146,SMS,3
769952121510743,937225,SMS,49
624296320808876,534464,SMS,4
819081647664534,534464,SMS,6
777838380943384,534464,SMS,1
072749269643012,534464,SMS,1
419303972506504,534464,SMS,5
524443077206074,814466,SMS,4
226249839374784,534464,SMS,5
032966780322337,534464,SMS,1
891586023656518,534464,SMS,12
041237684294338,534464,SMS,30
804221369675819,207984,SMS,13
576300761335209,145279,SMS,6
843443139567543,814466,SMS,3
160433133311199,937225,SMS,29
378396820090606,534464,SMS,2
087734031617785,188053,SMS,9
747057810385041,534464,SMS,5
635635799703667,937225,SMS,33
167396072199233,534464,SMS,3
512160039343778,534464,SMS,3
424651725629583,016627,SMS,12
555918384129244,534464,SMS,4
036195380279983,489146,SMS,8
410695365485416,534464,SMS,6
513008689132425,937225,SMS,27
312915858312856,937225,SMS,4
816092044307492,153468,SMS,1
576751956194896,207984,SMS,2
008944784457954,534464,SMS,2
013569812891401,534464,SMS,4
177619989846602,534464,SMS,4
375753847077157,016627,SMS,5
253136257631004,937225,SMS,9
275827841079867,937225,SMS,8
205314523684158,534464,SMS,2
694611124607790,534464,SMS,11
117229002452816,445331,SMS,3
934520504858564,489146,SMS,7
738966954367470,534464,SMS,3
443297904818157,937225,SMS,3
439264603299450,421085,SMS,9
970259943185242,207984,SMS,1
928428957874039,534464,SMS,2
400839872502302,489146,SMS,26
442088231296621,534464,SMS,10
437558215698975,534464,SMS,5
286746401542816,534464,SMS,10
365418180475930,534464,SMS,5
194987561769385,534464,SMS,6
906212056983584,534464,SMS,6
614306028465777,581486,SMS,12
671052203523883,534464,SMS,4
753553121696100,534464,SMS,3
549303784872690,534464,SMS,1
631912258960523,534464,SMS,3
350267947337910,937225,SMS,9
709964129863143,534464,SMS,2
925688554702645,207984,SMS,2
559139456695983,937225,SMS,6
766419360967037,534464,SMS,6
791926740150818,937225,SMS,8
973703144329999,534464,SMS,1
351808715822025,207984,SMS,2
908230760191979,016627,SMS,21
160657232072515,534464,SMS,18
754927202963981,207984,SMS,5
496058679362589,489146,SMS,2
984766098307588,534464,SMS,1
852670094014691,560023,SMS,2
925045490604301,937225,SMS,13
910374891193625,534464,SMS,6
485663278941368,534464,SMS,3
145425702362137,445331,SMS,2
474145939379014,145279,SMS,24
514024831578776,573166,SMS,11
860711236730956,534464,SMS,4
865079713114919,573166,SMS,3
312135934489727,534464,SMS,5
227607487255782,534464,SMS,2
094124311660985,421085,SMS,3
382754183080477,937225,SMS,22
421834308368806,573166,SMS,5
269050944117904,145279,SMS,2
863105027523721,534464,SMS,23
491382896400058,753293,SMS,1
863773153632199,534464,SMS,13
042828123779256,534464,SMS,7
732645963575160,534464,SMS,5
924232833880838,534464,SMS,14
739067615932658,489146,SMS,7
873726530302008,016627,SMS,2
315970250187284,534464,SMS,1
763900933775956,534464,SMS,7
794254597648593,534464,SMS,43
261704723305676,534464,SMS,15
692140421305765,145279,SMS,9
000347377824630,534464,SMS,3
446219580993597,207984,SMS,10
691429660400921,937225,SMS,3
227108370534664,445331,SMS,1
450306078732243,534464,SMS,4
248594026570727,207984,SMS,6
859667554640493,534464,SMS,1
176133389025304,534464,SMS,1
784108489046057,534464,SMS,4
627841535098342,534464,SMS,54
987332122415834,396360,SMS,19
374550477257511,534464,SMS,3
410756550021869,016627,SMS,138
798217833058513,016627,SMS,5
265546049522952,207984,SMS,2
569177699695254,534464,SMS,2
279204074993237,207984,SMS,1
691048248608057,016627,SMS,26
172361308721540,534464,SMS,10
942331252810194,753293,SMS,3
428310438123906,534464,SMS,2
452619442209505,534464,SMS,3
043768500928632,145279,SMS,10
445070331982920,534464,SMS,11
830173225104290,534464,SMS,3
861828945424413,489146,SMS,6
923487762717212,534464,SMS,17
680035097458296,534464,SMS,61
774220339688975,534464,SMS,12
768352799087179,145279,SMS,2
123249865092738,145279,SMS,16
572582226977062,534464,SMS,10
865180338978885,766449,SMS,5
593338103003268,534464,SMS,1
533975430393641,534464,SMS,1
831072031032776,573166,SMS,73
430543643586850,534464,SMS,7
192368789000923,534464,SMS,2
373362295073322,534464,SMS,3
814830094077938,560023,SMS,16
863489202394251,534464,SMS,7
337062429617574,534464,SMS,6
806690166304515,534464,SMS,15
018683311133848,534464,SMS,8
139764937223625,534464,SMS,9
817556994011286,016627,SMS,8
878739219257207,534464,SMS,10
648418099601291,534464,SMS,1
930320027674232,534464,SMS,9
734295153098297,534464,SMS,6
779883646145016,534464,SMS,3
430011482943083,489146,SMS,4
531071551552241,534464,SMS,1
386035153345883,784003,SMS,1
837089954386069,937225,SMS,5
249710301521241,016627,SMS,1
495268322675086,937225,SMS,3
334437470421161,207984,SMS,2
149411448019900,489146,SMS,1
311779705826378,534464,SMS,7
189121871822904,534464,SMS,4
345531507513112,534464,SMS,5
509470037882102,560023,SMS,7
350214560359798,207984,SMS,1
768066439759337,145279,SMS,3
709445527772011,534464,SMS,22
236831822557121,534464,SMS,10
113770420304481,573166,SMS,5
566605435741612,937225,SMS,1
902505482489182,534464,SMS,7
383092182433218,534464,SMS,6
117949536277300,489146,SMS,1
845261562825200,560023,SMS,9
962895925374311,534464,SMS,1
535714136624105,534464,SMS,1
628812012315181,016627,SMS,4
270869343663777,534464,SMS,7
989878355692159,016627,SMS,1
718695164866673,207984,SMS,4
553077600415180,489146,SMS,2
170266151847648,489146,SMS,3
219169254172807,534464,SMS,10
726738323792441,534464,SMS,25
343324751944698,937225,SMS,5
088299386828630,534464,SMS,8
290691692347519,534464,SMS,6
597107208354151,560023,SMS,18
766430787784781,016627,SMS,6
143336008144795,534464,SMS,12
693427246603867,534464,SMS,2
402338532432482,937225,SMS,7
731680969555806,534464,SMS,9
009959861287985,534464,SMS,3
886497565434438,534464,SMS,2
777948325480924,534464,SMS,3
197212197538368,937225,SMS,26
254790901942322,937225,SMS,43
527831978352146,937225,SMS,2
022722820026584,534464,SMS,11
874356562698421,937225,SMS,1
429426671389857,534464,SMS,2
186525585157725,534464,SMS,3
518158805633885,534464,SMS,9
103084693272029,534464,SMS,5
179165363278852,534464,SMS,4
407028508319773,489146,SMS,4
928858348514900,534464,SMS,7
102624521158795,534464,SMS,9
312837876230591,534464,SMS,38
388609996748183,860626,SMS,7
088208142011692,534464,SMS,7
897212783928689,534464,SMS,5
559243336311185,534464,SMS,2
776313726499008,937225,SMS,32
140902179013129,534464,SMS,5
874820356988019,207984,SMS,2
257971566967805,534464,SMS,4
190866127677629,489146,SMS,3
410804514829082,016627,SMS,4
127276441548700,534464,SMS,3
455834750626920,534464,SMS,17
072841308748379,534464,SMS,6
219317674290547,534464,SMS,1
438414445915330,207984,SMS,2
799451122214308,534464,SMS,12
243027119181937,937225,SMS,7
621918254771977,534464,SMS,6
513864150961846,534464,SMS,9
314602445306591,207984,SMS,1
200043853240503,534464,SMS,1
340685370868006,489146,SMS,5
823761331159556,489146,SMS,11
092301506370360,534464,SMS,7
667116900063957,145279,SMS,5
369782784860924,534464,SMS,3
722656967172725,937225,SMS,61
415192930810653,937225,SMS,1
053995697662717,445331,SMS,4
331274187224972,207984,SMS,1
246197765515342,534464,SMS,2
626487178045110,534464,SMS,2
857322794238815,677157,SMS,9
193215537445864,534464,SMS,5
276623367373027,534464,SMS,1
516870203966429,560023,SMS,6
694601813286406,534464,SMS,3
595548029629281,534464,SMS,4
873197373503348,534464,SMS,1
403162111212654,560023,SMS,5
255296056634606,534464,SMS,1
862085726260583,937225,SMS,12
683165192579513,534464,SMS,14
948330010241575,016627,SMS,63
676914823009471,534464,SMS,14
426404782797030,489146,SMS,5
093012798196918,145279,SMS,15
286056612946888,534464,SMS,7
489381836276413,534464,SMS,5
411041629623444,016627,SMS,4
729469151358585,534464,SMS,3
728578627045148,534464,SMS,2
509372857097683,534464,SMS,1
055792088407783,937225,SMS,23
107696527278551,534464,SMS,4
260504286328349,534464,SMS,2
498633262216756,784003,SMS,4
930662845937075,534464,SMS,4
935008656739054,573166,SMS,12
526868312768265,534464,SMS,48
409395191382132,489146,SMS,7
810016156150172,534464,SMS,1
027738707011092,937225,SMS,21
483455206051598,534464,SMS,9
571767572676084,207984,SMS,4
468497747533161,534464,SMS,2
932996683348267,534464,SMS,2
066869715646252,753293,SMS,9
833807232626339,534464,SMS,10
274919714319214,937225,SMS,21
216830412613921,534464,SMS,3
922092485401695,016627,SMS,1
759607785382953,534464,SMS,2
027159799944411,534464,SMS,6
072749269643012,534464,SMS,1
519304165873712,534464,SMS,7
428083230020479,534464,SMS,2
564409671863341,753293,SMS,5
237018316938510,937225,SMS,34
295736522267155,207984,SMS,3
924367888604336,534464,SMS,5
707667946137284,534464,SMS,18
047000324488534,534464,SMS,10
123564866847473,489146,SMS,5
818782227346910,534464,SMS,1
063509235461670,534464,SMS,2
085254572508111,489146,SMS,19
398051509872582,534464,SMS,8
962641003437311,489146,SMS,2
937602030116663,534464,SMS,6
381171030108685,534464,SMS,2
231835415432440,016627,SMS,1
811117610790599,560023,SMS,2
257012826192170,489146,SMS,2
253068845906496,534464,SMS,8
018855486209723,534464,SMS,28
772955079207400,489146,SMS,8
709528141154279,207984,SMS,2
212573006541410,534464,SMS,2
944001502825150,207984,SMS,1
684090812235641,534464,SMS,13
574677005195273,489146,SMS,1
994154451366265,534464,SMS,3
607913745035448,814466,SMS,1
050017578976591,534464,SMS,73
523874746881256,814466,SMS,1
137964119976060,534464,SMS,6
589652260757550,534464,SMS,2
243333332855811,207984,SMS,2
520720926648937,534464,SMS,5
040327593701367,145279,SMS,3
792148331663914,534464,SMS,5
117565151100670,534464,SMS,22
741509193240543,534464,SMS,4
025482321954419,937225,SMS,9
025330191623395,534464,SMS,4
322935159775101,534464,SMS,9
974374777056748,534464,SMS,1
301675650799672,534464,SMS,6
218505283779157,207984,SMS,9
706365622689854,534464,SMS,6
736568055590550,489146,SMS,1
146424938196178,534464,SMS,1
767526680641130,207984,SMS,52
736008302744839,534464,SMS,5
609309707854614,534464,SMS,1
663143741006634,814466,SMS,4
040805106693608,534464,SMS,1
266724403832906,534464,SMS,1
336900551146485,534464,SMS,3
669516543265202,534464,SMS,1
242927462218665,207984,SMS,5
173577154154245,016627,SMS,5
387954533216549,489146,SMS,5
811693439746851,560023,SMS,7
289614715307895,534464,SMS,3
493782029734048,534464,SMS,12
989121647399171,489146,SMS,1
109752117141026,534464,SMS,12
793302350767707,534464,SMS,2
032284633080506,534464,SMS,5
453794651847388,489146,SMS,2
124245066474283,753293,SMS,3
843470773925606,534464,SMS,1
384914105357206,937225,SMS,19
899166639627199,534464,SMS,7
770481504640145,145279,SMS,1
999578536496632,016627,SMS,4
204064573451869,489146,SMS,2
716032963066231,145279,SMS,11
841402644754806,937225,SMS,6
371498122838658,445331,SMS,3
050696815202267,145279,SMS,10
383249889147683,489146,SMS,2
332549009275518,560023,SMS,1
105796404945018,489146,SMS,2
696561604042505,534464,SMS,42
604720173456186,207984,SMS,11
354963529607647,534464,SMS,22
232353602087751,937225,SMS,4
641435966569819,937225,SMS,12
624672756979187,489146,SMS,6
383264185439357,534464,SMS,1
475831268408480,534464,SMS,5
333928120600125,784003,SMS,1
019412668035647,560023,SMS,6
507467746149548,534464,SMS,4
604708299655795,534464,SMS,4
738345608105722,534464,SMS,13
175791442599016,489146,SMS,1
019214512640367,489146,SMS,2
696566800063375,937225,SMS,35
788629844337705,534464,SMS,5
787049989382943,534464,SMS,3
061284500066288,534464,SMS,2
913179924245733,784003,SMS,9
071123168984335,534464,SMS,2
857833571167022,207984,SMS,1
944191365624681,489146,SMS,7
070319745724045,207984,SMS,1
136323436613732,937225,SMS,124
931711459697343,534464,SMS,5
439203460573937,937225,SMS,41
451050296140381,534464,SMS,34
310480754446399,534464,SMS,2
900561325690045,489146,SMS,5
178644532245674,534464,SMS,6
803115086167114,421085,SMS,5
454651398492514,016627,SMS,3
538748899897847,534464,SMS,3
458185371872458,534464,SMS,2
